device_record_time,Device Serial Number,country_of_residence,app_package_name,app_version_name,app_version_code,device_type,device_profile_type,app_profile_type,launch_count,duration_milliseconds,software_version,metric_level,product_mode,reason_code,metric_source,start_time,Amazon Marketplace
2023-08-14T22:32:35Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,288188,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-14T22:27:46Z,Amazon.com
2023-08-14T22:27:46Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2069,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-14T22:27:44Z,Amazon.com
2023-08-14T03:33:49Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3735624,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-14T02:31:33Z,Amazon.com
2023-08-14T02:31:33Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,15032,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-14T02:31:18Z,Amazon.com
2023-08-14T02:31:29Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,166576013,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-12T04:15:13Z,Amazon.com
2023-08-14T02:31:18Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2503,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-14T02:31:15Z,Amazon.com
2023-08-12T04:07:56Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1570373,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-12T03:41:45Z,Amazon.com
2023-08-12T03:41:45Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1974,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-12T03:41:43Z,Amazon.com
2023-08-11T21:02:37Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1585097,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-11T20:36:12Z,Amazon.com
2023-08-11T20:36:12Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,76498,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-11T20:34:55Z,Amazon.com
2023-08-11T20:36:06Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,54056,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-11T20:35:12Z,Amazon.com
2023-08-11T20:35:12Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,17962,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-11T20:34:54Z,Amazon.com
2023-08-11T20:34:57Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,16852,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-11T20:34:40Z,Amazon.com
2023-08-11T20:34:40Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,3770,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-11T20:34:36Z,Amazon.com
2023-08-11T04:24:16Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1795031,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-11T03:54:21Z,Amazon.com
2023-08-11T03:54:21Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,8620,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-11T03:54:13Z,Amazon.com
2023-08-11T03:54:19Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,21513470,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-10T21:55:46Z,Amazon.com
2023-08-11T03:54:12Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2273,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-11T03:54:10Z,Amazon.com
2023-08-10T21:56:06Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,18923,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-10T21:55:47Z,Amazon.com
2023-08-10T21:55:49Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,14492,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-10T21:55:35Z,Amazon.com
2023-08-10T21:55:34Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2211,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-10T21:55:32Z,Amazon.com
2023-08-10T04:13:13Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1055682,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-10T03:55:38Z,Amazon.com
2023-08-10T03:55:37Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,18890,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-10T03:55:18Z,Amazon.com
2023-08-10T03:45:23Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,716858,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-10T03:33:26Z,Amazon.com
2023-08-10T03:33:25Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,5127,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-10T03:33:20Z,Amazon.com
2023-08-09T02:32:23Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,416969,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:25:26Z,Amazon.com
2023-08-09T02:25:27Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,316846,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:20:10Z,Amazon.com
2023-08-09T02:25:24Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,314847,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:20:09Z,Amazon.com
2023-08-09T02:20:10Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,6599,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:20:03Z,Amazon.com
2023-08-09T02:20:03Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,2329,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:20:01Z,Amazon.com
2023-08-09T02:20:01Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,21270,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:19:40Z,Amazon.com
2023-08-09T02:19:40Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,74338,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:18:25Z,Amazon.com
2023-08-09T02:18:25Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,17476,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:18:08Z,Amazon.com
2023-08-09T02:18:08Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,13840,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:17:54Z,Amazon.com
2023-08-09T02:18:08Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,13155,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:17:55Z,Amazon.com
2023-08-09T02:17:55Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,5013,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:17:50Z,Amazon.com
2023-08-09T02:17:50Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,42187,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:17:08Z,Amazon.com
2023-08-09T02:17:08Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,104746,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:15:23Z,Amazon.com
2023-08-09T02:17:08Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,105080,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:15:23Z,Amazon.com
2023-08-09T02:15:24Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,311831,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:10:12Z,Amazon.com
2023-08-09T02:10:12Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,7522,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-09T02:10:04Z,Amazon.com
2023-08-08T03:45:52Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3399765,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-08T02:49:13Z,Amazon.com
2023-08-08T02:49:13Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,23101,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-08T02:48:50Z,Amazon.com
2023-08-08T02:49:11Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,21777,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-08T02:48:49Z,Amazon.com
2023-08-08T02:48:51Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,133208,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-08T02:46:37Z,Amazon.com
2023-08-08T02:46:37Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2471,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-08T02:46:35Z,Amazon.com
2023-08-07T21:56:53Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1113167,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T21:38:20Z,Amazon.com
2023-08-07T21:38:20Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,19686,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T21:38:00Z,Amazon.com
2023-08-07T21:38:01Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,13558,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T21:37:48Z,Amazon.com
2023-08-07T21:37:48Z,G0016T03101203AQ,United States,com.lab126.booklet.settings,UNKNOWN,0,Ereader,Not Available,Not Available,1,15269,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T21:37:33Z,Amazon.com
2023-08-07T21:37:43Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,93616,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T21:36:10Z,Amazon.com
2023-08-07T21:36:10Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,5790,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T21:36:04Z,Amazon.com
2023-08-07T04:50:31Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,638902,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T04:39:52Z,Amazon.com
2023-08-07T04:39:52Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,55561,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T04:38:57Z,Amazon.com
2023-08-07T04:39:50Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,53477,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T04:38:56Z,Amazon.com
2023-08-07T04:38:59Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2107513,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T04:03:52Z,Amazon.com
2023-08-07T04:03:51Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,9160,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T04:03:42Z,Amazon.com
2023-08-07T03:46:58Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1181622,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T03:27:16Z,Amazon.com
2023-08-07T03:27:16Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,70803,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-07T03:26:05Z,Amazon.com
2023-08-06T07:19:26Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1712510,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-06T06:50:54Z,Amazon.com
2023-08-06T06:50:53Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2641,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-06T06:50:51Z,Amazon.com
2023-08-05T05:01:14Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,70557,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-05T05:00:04Z,Amazon.com
2023-08-05T05:00:04Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,877105,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-05T04:45:27Z,Amazon.com
2023-08-05T04:45:27Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,36400,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-05T04:44:50Z,Amazon.com
2023-08-05T04:45:23Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,33346,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-05T04:44:50Z,Amazon.com
2023-08-05T04:44:53Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,447956,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-05T04:37:25Z,Amazon.com
2023-08-05T04:37:24Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,3098,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-05T04:37:21Z,Amazon.com
2023-08-04T04:38:27Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1150698,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T04:19:17Z,Amazon.com
2023-08-04T04:19:17Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,6088,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T04:19:11Z,Amazon.com
2023-08-04T04:19:15Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,493410,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T04:11:02Z,Amazon.com
2023-08-04T04:19:10Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,3015,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T04:19:07Z,Amazon.com
2023-08-04T04:11:56Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,53381,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T04:11:02Z,Amazon.com
2023-08-04T04:11:04Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,7611,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T04:10:57Z,Amazon.com
2023-08-04T04:10:57Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,13278,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T04:10:44Z,Amazon.com
2023-08-04T04:10:55Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,11463,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T04:10:43Z,Amazon.com
2023-08-04T04:10:45Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,822149,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T03:57:03Z,Amazon.com
2023-08-04T03:57:03Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1783,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-04T03:57:01Z,Amazon.com
2023-08-03T20:45:42Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,524445,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-03T20:36:58Z,Amazon.com
2023-08-03T20:36:57Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1548,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-03T20:36:56Z,Amazon.com
2023-08-03T20:35:23Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3265815,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-03T19:40:57Z,Amazon.com
2023-08-03T19:40:57Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1440,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-03T19:40:55Z,Amazon.com
2023-08-03T19:27:35Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,852948,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-03T19:13:22Z,Amazon.com
2023-08-03T19:13:22Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1540,4064600031,appAction,Not Available,Not Available,Not Available,2023-08-03T19:13:20Z,Amazon.com
